Reaktionsdatum,Reaktionstyp,Übergeordneter Typ,Übergeordnete ID
"18.09.2022, 19:03:28",Kudos,Aktivität,7829648900
"19.09.2022, 09:31:17",Kudos,Aktivität,7831575082
"19.09.2022, 09:31:23",Kudos,Aktivität,7831294780
"19.09.2022, 19:53:49",Kudos,Aktivität,7832596153
"20.09.2022, 11:43:34",Kudos,Aktivität,7828119666
"20.09.2022, 13:31:31",Kudos,Aktivität,7837487332
"20.09.2022, 13:31:34",Kudos,Aktivität,7836323007
"20.09.2022, 13:31:47",Kudos,Aktivität,7836347439
"20.09.2022, 13:31:57",Kudos,Aktivität,7836687111
"20.09.2022, 13:32:01",Kudos,Aktivität,7836352366
"25.09.2022, 09:52:57",Kudos,Aktivität,7862520834
"25.09.2022, 09:53:07",Kudos,Aktivität,7862633877
"25.09.2022, 09:53:11",Kudos,Aktivität,7862797132
"25.09.2022, 09:53:17",Kudos,Aktivität,7861693214
"25.09.2022, 09:53:21",Kudos,Aktivität,7860161826
"25.09.2022, 09:55:02",Kudos,Aktivität,7859878949
"25.09.2022, 09:55:05",Kudos,Aktivität,7859603276
"25.09.2022, 09:55:10",Kudos,Aktivität,7859516965
"25.09.2022, 12:21:27",Kudos,Aktivität,7864600193
"27.09.2022, 00:12:06",Kudos,Aktivität,7870179026
"27.09.2022, 00:12:17",Kudos,Aktivität,7870269930
"27.09.2022, 00:12:57",Kudos,Aktivität,7870963554
"29.09.2022, 13:13:15",Kudos,Aktivität,7883633936
"30.09.2022, 09:02:00",Kudos,Aktivität,7888352661
"01.10.2022, 19:50:50",Kudos,Aktivität,7896052557
"01.10.2022, 19:51:00",Kudos,Aktivität,7895215708
"01.10.2022, 19:51:08",Kudos,Aktivität,7895721725
"01.10.2022, 19:51:11",Kudos,Aktivität,7895177214
"02.10.2022, 13:58:38",Kudos,Aktivität,7899696843
"02.10.2022, 13:58:55",Kudos,Aktivität,7899493912
"05.10.2022, 14:47:17",Kudos,Aktivität,7911133941
"05.10.2022, 14:47:33",Kudos,Aktivität,7910909696
"05.10.2022, 14:47:40",Kudos,Aktivität,7908674268
"05.10.2022, 14:47:47",Kudos,Aktivität,7910616619
"08.10.2022, 08:34:08",Kudos,Aktivität,7928430245
"08.10.2022, 08:34:14",Kudos,Aktivität,7928860074
"08.10.2022, 08:34:36",Kudos,Aktivität,7925925868
"08.10.2022, 08:34:40",Kudos,Aktivität,7925925532
"08.10.2022, 15:08:46",Kudos,Aktivität,7930368310
"08.10.2022, 15:08:48",Kudos,Aktivität,7929189975
"08.10.2022, 15:09:02",Kudos,Aktivität,7929870724
"08.10.2022, 15:10:42",Kudos,Aktivität,7930747679
"08.10.2022, 20:51:03",Kudos,Aktivität,7929729454
"09.10.2022, 20:04:04",Kudos,Aktivität,7933665637
"09.10.2022, 20:04:07",Kudos,Aktivität,7933811385
"09.10.2022, 20:04:14",Kudos,Aktivität,7933773366
"09.10.2022, 20:04:25",Kudos,Aktivität,7933483907
"15.10.2022, 17:13:49",Kudos,Aktivität,7967489315
"18.10.2022, 19:39:34",Kudos,Aktivität,7983155819
"22.10.2022, 12:05:20",Kudos,Aktivität,7995611288
"22.10.2022, 12:05:28",Kudos,Aktivität,7995420220
"23.10.2022, 07:11:30",Kudos,Aktivität,8005142035
"23.10.2022, 14:41:39",Kudos,Aktivität,8007024770
"23.10.2022, 14:41:44",Kudos,Aktivität,8006797485
"23.10.2022, 14:41:46",Kudos,Aktivität,8007771134
"25.10.2022, 11:10:24",Kudos,Aktivität,8016036183
"27.10.2022, 18:14:21",Kudos,Aktivität,8028281614
"27.10.2022, 18:14:29",Kudos,Aktivität,8028144643
"27.10.2022, 18:14:39",Kudos,Aktivität,8028129428
"27.10.2022, 18:14:49",Kudos,Aktivität,8026951341
"27.10.2022, 18:14:52",Kudos,Aktivität,8028038280
"27.10.2022, 18:15:00",Kudos,Aktivität,8027614250
"27.10.2022, 18:15:08",Kudos,Aktivität,8024544938
"27.10.2022, 18:15:13",Kudos,Aktivität,8025679311
"27.10.2022, 18:15:23",Kudos,Aktivität,8025483615
"27.10.2022, 18:15:32",Kudos,Aktivität,8025404361
"27.10.2022, 18:15:36",Kudos,Aktivität,8025156796
"27.10.2022, 18:16:02",Kudos,Aktivität,8022609644
"27.10.2022, 18:16:57",Kudos,Aktivität,8020986170
"27.10.2022, 18:17:00",Kudos,Aktivität,8020315323
"28.10.2022, 15:32:03",Kudos,Aktivität,8032412726
"28.10.2022, 15:32:22",Kudos,Aktivität,8031659344
"28.10.2022, 15:32:33",Kudos,Aktivität,8032119578
"28.10.2022, 15:32:35",Kudos,Aktivität,8032119882
"28.10.2022, 15:32:41",Kudos,Aktivität,8030625572
"28.10.2022, 15:32:45",Kudos,Aktivität,8029872214
"28.10.2022, 15:32:51",Kudos,Aktivität,8031092110
"28.10.2022, 15:33:56",Kudos,Aktivität,8025976610
"28.10.2022, 20:17:27",Kudos,Aktivität,8033323009
"29.10.2022, 18:20:25",Kudos,Aktivität,8034814438
"29.10.2022, 18:20:27",Kudos,Aktivität,8036824263
"29.10.2022, 18:20:30",Kudos,Aktivität,8037893953
"31.10.2022, 15:59:25",Kudos,Aktivität,8048092171
"31.10.2022, 15:59:36",Kudos,Aktivität,8047145039
"31.10.2022, 15:59:46",Kudos,Aktivität,8046532583
"31.10.2022, 16:00:00",Kudos,Aktivität,8047524062
"04.11.2022, 16:39:08",Kudos,Aktivität,8065874740
"04.11.2022, 16:39:27",Kudos,Aktivität,8067407994
"05.11.2022, 14:26:59",Kudos,Aktivität,8072130530
"06.11.2022, 13:33:25",Kudos,Aktivität,8075667705
"06.11.2022, 13:33:58",Kudos,Aktivität,8075675240
"06.11.2022, 13:34:22",Kudos,Aktivität,8073230148
"06.11.2022, 13:34:26",Kudos,Aktivität,8072756920
"10.11.2022, 12:38:47",Kudos,Aktivität,8081794525
"10.11.2022, 12:38:52",Kudos,Aktivität,8077417489
"10.11.2022, 12:39:23",Kudos,Aktivität,8078066746
"10.11.2022, 12:39:27",Kudos,Aktivität,8077918868
"10.11.2022, 12:39:54",Kudos,Aktivität,8081636537
"10.11.2022, 12:40:51",Kudos,Aktivität,8080584056
"16.11.2022, 22:06:57",Kudos,Aktivität,8125170847
"16.11.2022, 22:07:13",Kudos,Aktivität,8124607320
"16.11.2022, 22:07:17",Kudos,Aktivität,8125737862
"16.11.2022, 22:07:25",Kudos,Aktivität,8125508484
"16.11.2022, 22:07:38",Kudos,Aktivität,8125241075
"16.11.2022, 22:07:44",Kudos,Aktivität,8125347306
"16.11.2022, 22:07:57",Kudos,Aktivität,8121931554
"16.11.2022, 22:08:07",Kudos,Aktivität,8121932126
"18.11.2022, 10:20:20",Kudos,Aktivität,8133960501
"18.11.2022, 10:21:03",Kudos,Aktivität,8130379621
"18.11.2022, 10:21:10",Kudos,Aktivität,8129916064
"28.11.2022, 10:22:43",Kudos,Aktivität,8176028456
"04.12.2022, 21:01:43",Kudos,Aktivität,8201815399
"10.12.2022, 20:44:38",Kudos,Aktivität,8231851608
"10.12.2022, 20:44:54",Kudos,Aktivität,8231578830
"10.12.2022, 20:45:20",Kudos,Aktivität,8229888072
"10.12.2022, 20:45:38",Kudos,Aktivität,8230030279
"10.12.2022, 20:45:56",Kudos,Aktivität,8232384941
"10.12.2022, 20:46:02",Kudos,Aktivität,8232325872
"11.12.2022, 11:33:15",Kudos,Aktivität,8234320835
"13.12.2022, 21:18:04",Kudos,Aktivität,8237205122
"13.12.2022, 22:14:40",Kudos,Aktivität,8242626864
"13.12.2022, 22:14:51",Kudos,Aktivität,8242505147
"13.12.2022, 22:15:04",Kudos,Aktivität,8242209883
"13.12.2022, 22:15:08",Kudos,Aktivität,8238841645
"13.12.2022, 22:15:14",Kudos,Aktivität,8238654661
"19.12.2022, 07:18:16",Kudos,Aktivität,8262464940
"19.12.2022, 07:18:43",Kudos,Aktivität,8261955100
"19.12.2022, 07:19:05",Kudos,Aktivität,8262209990
"19.12.2022, 07:19:09",Kudos,Aktivität,8262741796
"19.12.2022, 12:20:01",Kudos,Aktivität,8265622585
"19.12.2022, 12:20:41",Kudos,Aktivität,8265423849
"24.12.2022, 10:42:51",Kudos,Aktivität,8285129936
"24.12.2022, 10:43:03",Kudos,Aktivität,8285011565
"25.12.2022, 12:54:32",Kudos,Aktivität,8286110280
"25.12.2022, 12:54:38",Kudos,Aktivität,8288416198
"25.12.2022, 12:54:44",Kudos,Aktivität,8288845032
"25.12.2022, 12:55:08",Kudos,Aktivität,8289448494
"25.12.2022, 12:55:37",Kudos,Aktivität,8289436800
"25.12.2022, 12:55:44",Kudos,Aktivität,8289492692
"25.12.2022, 12:55:49",Kudos,Aktivität,8285345220
"25.12.2022, 12:55:54",Kudos,Aktivität,8288828729
"29.12.2022, 22:02:39",Kudos,Aktivität,8307343432
"29.12.2022, 22:02:58",Kudos,Aktivität,8303106893
"29.12.2022, 22:03:09",Kudos,Aktivität,8305637437
"29.12.2022, 22:03:15",Kudos,Aktivität,8305553169
"29.12.2022, 22:04:09",Kudos,Aktivität,8303296334
"29.12.2022, 22:04:12",Kudos,Aktivität,8306881868
"31.12.2022, 20:47:33",Kudos,Aktivität,8317257394
"31.12.2022, 20:47:38",Kudos,Aktivität,8317259386
"02.01.2023, 09:58:41",Kudos,Aktivität,8321279230
"06.01.2023, 10:42:06",Kudos,Aktivität,8345898473
"07.01.2023, 22:15:47",Kudos,Aktivität,8353527803
"07.01.2023, 22:16:08",Kudos,Aktivität,8353665641
"13.01.2023, 09:23:40",Kudos,Aktivität,8383403004
"13.01.2023, 12:53:48",Kudos,Aktivität,8384738303
"15.01.2023, 16:54:52",Kudos,Aktivität,8395779653
"15.01.2023, 16:55:38",Kudos,Aktivität,8396987444
"15.01.2023, 16:55:48",Kudos,Aktivität,8396277802
"15.01.2023, 16:55:53",Kudos,Aktivität,8397272843
"15.01.2023, 21:16:07",Kudos,Aktivität,8398299253
"15.01.2023, 21:24:11",Kudos,Aktivität,8397383901
"20.01.2023, 12:49:36",Kudos,Aktivität,8421139608
"22.01.2023, 19:03:59",Kudos,Aktivität,8434176820
"22.01.2023, 19:04:23",Kudos,Aktivität,8431694867
"22.01.2023, 19:04:32",Kudos,Aktivität,8431486102
"22.01.2023, 19:04:40",Kudos,Aktivität,8433701538
"22.01.2023, 19:04:44",Kudos,Aktivität,8431807181
"26.01.2023, 15:47:56",Kudos,Aktivität,8448938178
"29.01.2023, 12:16:06",Kudos,Aktivität,8470586841
"29.01.2023, 12:16:50",Kudos,Aktivität,8470346099
"29.01.2023, 17:48:42",Kudos,Aktivität,8471417542
"29.01.2023, 17:49:02",Kudos,Aktivität,8470926328
"29.01.2023, 19:51:19",Kudos,Aktivität,8473402563
"29.01.2023, 19:51:36",Kudos,Aktivität,8473401306
"31.01.2023, 18:00:29",Kudos,Aktivität,8477080444
"31.01.2023, 18:01:06",Kudos,Aktivität,8474780752
"31.01.2023, 20:10:52",Kudos,Aktivität,8471247711
"01.02.2023, 06:42:24",Kudos,Aktivität,8485744715
"04.02.2023, 07:48:02",Kudos,Aktivität,8501371169
"04.02.2023, 10:07:28",Kudos,Aktivität,8502051993
"04.02.2023, 10:07:44",Kudos,Aktivität,8501568022
"06.02.2023, 14:50:10",Kudos,Aktivität,8513620285
"06.02.2023, 14:50:13",Kudos,Aktivität,8513684772
"06.02.2023, 14:50:30",Kudos,Aktivität,8514946200
"06.02.2023, 14:50:37",Kudos,Aktivität,8513282175
"06.02.2023, 22:29:50",Kudos,Aktivität,8515722530
"07.02.2023, 14:53:09",Kudos,Aktivität,8518912795
"07.02.2023, 14:53:17",Kudos,Aktivität,8518658146
"07.02.2023, 14:53:26",Kudos,Aktivität,8518682808
"16.02.2023, 06:11:25",Kudos,Aktivität,8569123067
"16.02.2023, 06:11:35",Kudos,Aktivität,8563448609
"19.02.2023, 19:25:42",Kudos,Aktivität,8589091586
"20.02.2023, 15:30:05",Kudos,Aktivität,8591068882
"21.02.2023, 16:25:02",Kudos,Aktivität,8598350387
"21.02.2023, 19:02:19",Kudos,Aktivität,8599212213
"22.02.2023, 21:35:11",Kudos,Aktivität,8604330618
"24.02.2023, 11:38:17",Kudos,Aktivität,8609664270
"02.03.2023, 21:48:47",Kudos,Aktivität,8646478784
"02.03.2023, 21:49:21",Kudos,Aktivität,8642707552
"02.03.2023, 21:50:20",Kudos,Aktivität,8639978701
"02.03.2023, 21:50:36",Kudos,Aktivität,8639976488
"02.03.2023, 21:50:56",Kudos,Aktivität,8639977630
"02.03.2023, 21:51:19",Kudos,Aktivität,8634232723
"02.03.2023, 21:51:22",Kudos,Aktivität,8635419076
"02.03.2023, 21:52:05",Kudos,Aktivität,8629605840
"02.03.2023, 21:52:10",Kudos,Aktivität,8632196976
"02.03.2023, 21:53:00",Kudos,Aktivität,8629111996
"02.03.2023, 21:53:01",Kudos,Aktivität,8630049132
"04.03.2023, 15:46:01",Kudos,Aktivität,8656398298
"05.03.2023, 11:01:49",Kudos,Aktivität,8662953374
"05.03.2023, 11:02:26",Kudos,Aktivität,8659438243
"05.03.2023, 11:02:26",Kudos,Aktivität,8660178325
"05.03.2023, 11:02:27",Kudos,Aktivität,8659782660
"05.03.2023, 13:22:54",Kudos,Aktivität,8664022948
"05.03.2023, 13:22:58",Kudos,Aktivität,8664013861
"05.03.2023, 13:23:04",Kudos,Aktivität,8664110377
"06.03.2023, 20:39:44",Kudos,Aktivität,8670289234
"09.03.2023, 13:40:13",Kudos,Aktivität,8680966482
"11.03.2023, 15:29:16",Kudos,Aktivität,8695775616
"11.03.2023, 15:29:18",Kudos,Aktivität,8694089319
"11.03.2023, 15:29:24",Kudos,Aktivität,8694727745
"11.03.2023, 15:29:29",Kudos,Aktivität,8694796239
"11.03.2023, 15:29:32",Kudos,Aktivität,8695817576
"12.03.2023, 06:00:58",Kudos,Aktivität,8697788937
"12.03.2023, 20:45:43",Kudos,Aktivität,8703390981
"12.03.2023, 20:45:46",Kudos,Aktivität,8700791717
"12.03.2023, 20:45:55",Kudos,Aktivität,8703430158
"12.03.2023, 20:45:55",Kudos,Aktivität,8703846286
"16.03.2023, 20:50:46",Kudos,Aktivität,8722539909
"16.03.2023, 20:51:01",Kudos,Aktivität,8722172842
"21.03.2023, 15:54:04",Kudos,Aktivität,8750164927
"21.03.2023, 15:54:25",Kudos,Aktivität,8751899933
"24.03.2023, 19:32:10",Kudos,Aktivität,8770401030
"24.03.2023, 19:32:18",Kudos,Aktivität,8770014801
"24.03.2023, 19:33:23",Kudos,Aktivität,8768381900
"25.03.2023, 22:39:17",Kudos,Aktivität,8770797288
"26.03.2023, 20:40:47",Kudos,Aktivität,8774927259
"26.03.2023, 20:41:51",Kudos,Aktivität,8778823320
"26.03.2023, 20:42:13",Kudos,Aktivität,8781195346
"26.03.2023, 20:42:24",Kudos,Aktivität,8776634420
"27.03.2023, 19:50:40",Kudos,Aktivität,8779625598
"27.03.2023, 19:50:49",Kudos,Aktivität,8784262357
"27.03.2023, 19:51:02",Kudos,Aktivität,8786285434
"10.04.2023, 19:43:14",Kudos,Aktivität,8864247014
"10.04.2023, 19:43:29",Kudos,Aktivität,8866913226
"10.04.2023, 19:43:46",Kudos,Aktivität,8860744144
"12.04.2023, 16:28:19",Kudos,Aktivität,8878638103
"12.04.2023, 16:28:47",Kudos,Aktivität,8875396890
"12.04.2023, 16:28:55",Kudos,Aktivität,8875871440
"12.04.2023, 16:29:09",Kudos,Aktivität,8875894634
"12.04.2023, 16:29:12",Kudos,Aktivität,8873962156
"12.04.2023, 16:29:21",Kudos,Aktivität,8872839483
"14.04.2023, 05:04:54",Kudos,Aktivität,8881910622
"14.04.2023, 05:05:06",Kudos,Aktivität,8884741144
"14.04.2023, 05:06:06",Kudos,Aktivität,8884601254
"14.04.2023, 05:06:26",Kudos,Aktivität,8883310196
"14.04.2023, 20:54:20",Kudos,Aktivität,8890071630
"23.04.2023, 11:40:21",Kudos,Aktivität,8941298363
"23.04.2023, 11:40:36",Kudos,Aktivität,8941292036
"23.04.2023, 11:41:21",Kudos,Aktivität,8933956666
"23.04.2023, 11:41:29",Kudos,Aktivität,8942088203
"23.04.2023, 11:42:19",Kudos,Aktivität,8936230114
"23.04.2023, 15:56:24",Kudos,Aktivität,8943379837
"23.04.2023, 15:56:37",Kudos,Aktivität,8943823978
"23.04.2023, 15:56:41",Kudos,Aktivität,8942975365
"29.04.2023, 15:52:48",Kudos,Aktivität,8976235985
"29.04.2023, 15:52:57",Kudos,Aktivität,8978509365
"30.04.2023, 13:47:25",Kudos,Aktivität,8983278721
"30.04.2023, 13:47:31",Kudos,Aktivität,8984083013
"30.04.2023, 13:47:51",Kudos,Aktivität,8981971519
"30.04.2023, 13:48:13",Kudos,Aktivität,8982202315
"04.05.2023, 18:09:22",Kudos,Aktivität,9010188518
"04.05.2023, 18:10:54",Kudos,Aktivität,9001747422
"06.05.2023, 10:40:49",Kudos,Aktivität,9019430006
"06.05.2023, 10:40:55",Kudos,Aktivität,9015379631
"06.05.2023, 10:41:06",Kudos,Aktivität,9018586736
"06.05.2023, 10:41:16",Kudos,Aktivität,9018791931
"11.05.2023, 12:51:44",Kudos,Aktivität,9049835384
"11.05.2023, 12:54:49",Kudos,Aktivität,9048232399
"11.05.2023, 12:54:57",Kudos,Aktivität,9044338735
"11.05.2023, 12:55:40",Kudos,Aktivität,9050832554
"14.05.2023, 22:29:09",Kudos,Aktivität,9071508467
"19.05.2023, 18:13:06",Kudos,Aktivität,9098278201
"28.05.2023, 15:26:12",Kudos,Aktivität,9155658875
"01.06.2023, 20:50:03",Kudos,Aktivität,9184386263
"08.06.2023, 08:33:58",Kudos,Aktivität,9224530010
"08.06.2023, 08:34:11",Kudos,Aktivität,9224516249
"09.06.2023, 20:47:56",Kudos,Aktivität,9226280707
"18.06.2023, 05:31:38",Kudos,Aktivität,9282635484
"18.06.2023, 22:13:33",Kudos,Aktivität,9289034139
"19.06.2023, 09:25:13",Kudos,Aktivität,9292608824
"20.06.2023, 11:47:50",Kudos,Aktivität,9299181815
"20.06.2023, 11:48:34",Kudos,Aktivität,9296426408
"20.06.2023, 11:48:37",Kudos,Aktivität,9296396489
"24.06.2023, 06:59:36",Kudos,Aktivität,9322989814
"25.06.2023, 14:12:21",Kudos,Aktivität,9330154229
"25.06.2023, 20:37:14",Kudos,Aktivität,9333104876
"26.06.2023, 10:04:24",Kudos,Aktivität,9336027560
"28.06.2023, 10:09:04",Kudos,Aktivität,9348629508
"28.06.2023, 20:43:38",Kudos,Aktivität,9348574054
"11.07.2023, 11:20:55",Kudos,Aktivität,9429806850
"15.07.2023, 14:23:23",Kudos,Aktivität,9455920082
"18.07.2023, 18:49:42",Kudos,Aktivität,9476333539
"23.07.2023, 09:59:00",Kudos,Aktivität,9494535795
"23.07.2023, 09:59:40",Kudos,Aktivität,9489607097
"23.07.2023, 09:59:46",Kudos,Aktivität,9495176475
"23.07.2023, 09:59:58",Kudos,Aktivität,9493036877
"23.07.2023, 10:00:19",Kudos,Aktivität,9492141918
"23.07.2023, 10:00:37",Kudos,Aktivität,9485505885
"23.07.2023, 10:00:42",Kudos,Aktivität,9485710190
"23.07.2023, 10:00:45",Kudos,Aktivität,9491850988
"25.07.2023, 06:13:52",Kudos,Aktivität,9516311717
"25.07.2023, 19:35:36",Kudos,Aktivität,9520383033
"26.07.2023, 13:37:47",Kudos,Aktivität,9524305851
"27.07.2023, 05:43:20",Kudos,Aktivität,9525337796
"27.07.2023, 14:12:00",Kudos,Aktivität,9530709597
"27.07.2023, 14:12:14",Kudos,Aktivität,9529740384
"27.07.2023, 14:12:19",Kudos,Aktivität,9529533301
"27.07.2023, 14:12:35",Kudos,Aktivität,9526741893
"28.07.2023, 20:52:23",Kudos,Aktivität,9535294130
"28.07.2023, 20:53:19",Kudos,Aktivität,9532975399
"28.07.2023, 20:53:22",Kudos,Aktivität,9536148997
"28.07.2023, 20:53:27",Kudos,Aktivität,9535370870
"28.07.2023, 20:53:43",Kudos,Aktivität,9533085071
"28.07.2023, 20:54:57",Kudos,Aktivität,9537597398
"30.07.2023, 16:58:32",Kudos,Aktivität,9550955563
"30.07.2023, 16:58:38",Kudos,Aktivität,9550185252
"30.07.2023, 16:58:57",Kudos,Aktivität,9550393451
"31.07.2023, 06:43:57",Kudos,Aktivität,9553844149
"04.08.2023, 12:24:00",Kudos,Aktivität,9576872453
"04.08.2023, 12:24:44",Kudos,Aktivität,9575939766
"06.08.2023, 16:26:30",Kudos,Aktivität,9594314060
"06.08.2023, 16:26:57",Kudos,Aktivität,9594080269
"06.08.2023, 16:27:23",Kudos,Beitrag,25168165
"07.08.2023, 06:27:01",Kudos,Aktivität,9596441627
"08.08.2023, 13:31:00",Kudos,Aktivität,9604440498
"08.08.2023, 13:31:45",Kudos,Aktivität,9604205190
"08.08.2023, 13:31:50",Kudos,Aktivität,9604580452
"08.08.2023, 13:32:02",Kudos,Aktivität,9604113973
"08.08.2023, 13:32:14",Kudos,Aktivität,9604002482
"08.08.2023, 13:32:18",Kudos,Aktivität,9603966057
"08.08.2023, 13:32:26",Kudos,Aktivität,9601237867
"09.08.2023, 06:59:59",Kudos,Aktivität,9607224668
"10.08.2023, 10:09:09",Kudos,Aktivität,9616296305
"10.08.2023, 11:12:16",Kudos,Aktivität,9618665512
"10.08.2023, 16:51:30",Kudos,Aktivität,9615032589
"10.08.2023, 16:52:56",Kudos,Aktivität,9611782770
"10.08.2023, 20:59:40",Kudos,Aktivität,9620021146
"10.08.2023, 20:59:54",Kudos,Aktivität,9619001348
"13.08.2023, 20:24:48",Kudos,Aktivität,9636298175
"13.08.2023, 20:24:51",Kudos,Aktivität,9636271693
"13.08.2023, 20:24:55",Kudos,Aktivität,9632541703
"13.08.2023, 20:25:11",Kudos,Aktivität,9637580312
"13.08.2023, 20:25:26",Kudos,Aktivität,9637515314
"13.08.2023, 20:25:41",Kudos,Aktivität,9629464135
"13.08.2023, 20:25:47",Kudos,Aktivität,9623213440
"13.08.2023, 20:25:48",Kudos,Aktivität,9629467117
"15.08.2023, 13:37:16",Kudos,Aktivität,9650941452
"21.08.2023, 19:07:54",Kudos,Aktivität,9691208442
"21.08.2023, 19:09:01",Kudos,Aktivität,9686391135
"21.08.2023, 19:09:06",Kudos,Aktivität,9685852906
"21.08.2023, 19:09:12",Kudos,Aktivität,9689927589
"21.08.2023, 19:09:41",Kudos,Aktivität,9687125481
"21.08.2023, 19:09:49",Kudos,Aktivität,9687320797
"21.08.2023, 19:09:58",Kudos,Aktivität,9686216880
"21.08.2023, 19:10:09",Kudos,Aktivität,9689675635
"22.08.2023, 17:44:44",Kudos,Aktivität,9697279181
"22.08.2023, 17:45:06",Kudos,Aktivität,9697398751
"23.08.2023, 10:39:21",Kudos,Aktivität,9703149771
"23.08.2023, 10:39:28",Kudos,Aktivität,9703592212
"23.08.2023, 10:39:49",Kudos,Aktivität,9703548587
"23.08.2023, 10:39:51",Kudos,Aktivität,9703296149
"23.08.2023, 10:39:56",Kudos,Aktivität,9702840832
"27.08.2023, 07:33:57",Kudos,Aktivität,9727920752
"27.08.2023, 07:34:21",Kudos,Aktivität,9725868047
"28.08.2023, 21:07:52",Kudos,Aktivität,9729872687
"28.08.2023, 21:08:03",Kudos,Aktivität,9729320053
"28.08.2023, 21:08:32",Kudos,Aktivität,9730395434
"30.08.2023, 09:51:09",Kudos,Aktivität,9738379382
"30.08.2023, 09:51:14",Kudos,Aktivität,9732103301
"03.09.2023, 11:45:07",Kudos,Aktivität,9770715940
"03.09.2023, 11:46:15",Kudos,Aktivität,9773009370
"03.09.2023, 11:46:57",Kudos,Aktivität,9770638160
"03.09.2023, 11:47:01",Kudos,Beitrag,25483192
"03.09.2023, 11:47:11",Kudos,Aktivität,9773071477
"03.09.2023, 11:47:24",Kudos,Aktivität,9769128759
"03.09.2023, 20:35:03",Kudos,Aktivität,9776916553
"03.09.2023, 20:35:13",Kudos,Aktivität,9776744714
"10.09.2023, 14:00:28",Kudos,Aktivität,9820173817
"11.09.2023, 05:56:42",Kudos,Aktivität,9821856927
"13.10.2023, 19:28:04",Kudos,Aktivität,10031520635
"13.10.2023, 19:28:11",Kudos,Aktivität,10029824525
"13.10.2023, 19:29:56",Kudos,Aktivität,10020564935
"20.10.2023, 19:54:58",Kudos,Aktivität,10071670436
"20.10.2023, 19:55:48",Kudos,Aktivität,10071594065
"21.10.2023, 10:52:32",Kudos,Aktivität,10075687857
"22.10.2023, 06:49:12",Kudos,Aktivität,10078610555
"22.10.2023, 06:49:14",Kudos,Aktivität,10078535568
"22.10.2023, 06:50:12",Kudos,Aktivität,10078673521
"22.10.2023, 06:50:19",Kudos,Aktivität,10079080730
"23.10.2023, 18:08:00",Kudos,Aktivität,10086053501
"23.10.2023, 18:08:12",Kudos,Aktivität,10089025271
"23.10.2023, 18:08:53",Kudos,Aktivität,10083173853
"30.10.2023, 12:11:20",Kudos,Aktivität,10124806220
"01.11.2023, 15:19:26",Kudos,Aktivität,10142521638
"05.11.2023, 21:28:31",Kudos,Aktivität,10162935891
"13.11.2023, 13:28:30",Kudos,Aktivität,10206813316
"13.11.2023, 13:28:33",Kudos,Aktivität,10204328540
"15.11.2023, 14:04:54",Kudos,Aktivität,10221825638
"15.11.2023, 14:06:48",Kudos,Aktivität,10215292712
"20.11.2023, 21:53:59",Kudos,Aktivität,10246505959
"20.11.2023, 21:54:18",Kudos,Aktivität,10248135426
"21.11.2023, 06:34:23",Kudos,Aktivität,10252394108
"22.11.2023, 10:51:55",Kudos,Aktivität,10258245821
"22.11.2023, 10:51:58",Kudos,Aktivität,10258401276
"22.11.2023, 10:53:02",Kudos,Aktivität,10256236254
"22.11.2023, 10:53:11",Kudos,Aktivität,10255123688
"22.11.2023, 10:53:14",Kudos,Aktivität,10255383668
"02.12.2023, 10:30:25",Kudos,Aktivität,10311192761
"02.12.2023, 10:30:26",Kudos,Aktivität,10309979600
"02.12.2023, 14:26:05",Kudos,Aktivität,10315288565
"02.12.2023, 14:29:38",Kudos,Aktivität,10316496577
"02.12.2023, 14:29:55",Kudos,Aktivität,10316489025
"11.12.2023, 21:49:22",Kudos,Aktivität,10365421953
"11.12.2023, 21:49:24",Kudos,Aktivität,10365149466
"11.12.2023, 21:49:26",Kudos,Aktivität,10365509218
"11.12.2023, 21:49:29",Kudos,Aktivität,10365508751
"13.12.2023, 21:41:28",Kudos,Aktivität,10374521778
"19.12.2023, 06:03:32",Kudos,Aktivität,10393349788
"19.12.2023, 06:03:49",Kudos,Aktivität,10400376681
"22.12.2023, 21:30:49",Kudos,Aktivität,10419109268
"23.12.2023, 22:56:46",Kudos,Aktivität,10426908625
"24.12.2023, 23:07:05",Kudos,Aktivität,10428754159
"25.12.2023, 22:56:22",Kudos,Aktivität,10434989181
"25.12.2023, 22:56:44",Kudos,Aktivität,10434064144
"25.12.2023, 22:57:03",Kudos,Aktivität,10433252132
"25.12.2023, 22:57:06",Kudos,Aktivität,10433837940
"25.12.2023, 22:57:20",Kudos,Aktivität,10434582928
"25.12.2023, 22:57:28",Kudos,Aktivität,10434662283
"25.12.2023, 22:57:38",Kudos,Aktivität,10432534253
"25.12.2023, 22:58:08",Kudos,Aktivität,10433509688
"27.12.2023, 22:47:48",Kudos,Aktivität,10445651755
"02.01.2024, 08:55:27",Kudos,Aktivität,10474393345
"02.01.2024, 08:55:32",Kudos,Aktivität,10473600263
"08.01.2024, 08:03:48",Kudos,Aktivität,10511599341
"08.01.2024, 08:04:13",Kudos,Aktivität,10509684517
"08.01.2024, 08:58:27",Kudos,Aktivität,10515916214
"09.01.2024, 07:38:06",Kudos,Aktivität,10519526573
"09.01.2024, 07:38:16",Kudos,Aktivität,10519563876
"11.01.2024, 22:05:33",Kudos,Aktivität,10536925566
